job_name,submit_time,task_name,instance_num,task_duration,plan_cpu,plan_mem,plan_gpu,gpu_type,communicate_count,communicate_size,decline
app_145,99,instance_17682,1,10,800,40,50,V100,1,567,72
app_145,99,instance_17683,1,10,800,40,100,V100,5,684,72
app_145,99,instance_17684,1,10,800,40,200,V100,1,668,72
app_145,99,instance_17685,1,10,800,40,100,V100,2,18,72
app_145,100,instance_17686,1,10,800,40,50,V100,3,222,72
app_145,100,instance_17694,1,10,800,40,100,V100,2,66,72
app_145,100,instance_17695,1,10,800,40,200,V100,4,150,72
app_145,100,instance_17702,1,10,800,40,100,V100,2,32,72
app_145,100,instance_17703,1,10,800,40,50,V100,2,609,72
app_145,100,instance_17704,1,10,800,40,50,V100,4,382,72
app_145,100,instance_17705,1,10,800,40,200,V100,5,406,72
app_26,100,instance_17726,1,10,800,40,100,V100,1,196,72
app_145,100,instance_17759,1,10,800,40,200,V100,2,835,72
app_145,101,instance_17760,1,10,800,40,50,V100,2,794,72
app_145,101,instance_17761,1,10,800,40,100,V100,1,302,72
app_145,101,instance_17765,1,10,800,40,50,V100,1,539,72
app_145,101,instance_17767,1,10,800,40,200,V100,3,1023,72
app_145,101,instance_17810,1,10,800,40,150,V100,2,332,72
app_145,101,instance_17828,1,10,800,40,100,V100,1,139,72
app_145,101,instance_17872,1,10,800,40,200,V100,3,921,72
app_89,101,instance_18057,1,10,800,40,200,V100,2,437,72
app_20,101,instance_18091,1,10,800,40,50,V100,4,768,72
app_126,102,instance_18104,1,10,1600,80,50,V100,5,79,72
app_19,102,instance_18112,1,10,800,40,100,V100,5,19,72
app_0,102,instance_18287,1,10,1200,120,100,V100,4,117,72
app_0,102,instance_18288,1,10,1200,120,100,V100,5,482,72
app_89,102,instance_18432,1,10,800,40,200,V100,1,677,72
app_89,102,instance_18454,1,10,800,40,150,V100,1,684,72
app_89,102,instance_18463,1,10,800,40,200,V100,3,521,72
app_89,102,instance_18464,1,10,800,40,200,V100,4,984,72
app_18,102,instance_18465,1,10,800,40,100,V100,4,22,72
app_18,102,instance_18466,1,10,800,40,200,V100,1,74,72
app_27,103,instance_18489,1,10,800,40,50,V100,4,164,72
app_89,103,instance_18498,1,10,800,40,50,V100,4,334,72
app_0,103,instance_18516,1,10,1200,120,50,V100,3,173,72
app_0,103,instance_18517,1,10,1200,120,150,V100,3,484,72
app_62,103,instance_18520,1,10,800,40,200,V100,4,482,72
app_62,103,instance_18521,1,10,800,40,100,V100,4,755,72
app_100,103,instance_18522,1,10,800,16,150,V100,4,463,72
app_54,103,instance_18524,1,10,800,32,200,V100,4,575,72
app_0,103,instance_18535,1,10,1200,120,100,V100,1,839,72
app_89,103,instance_18551,1,10,800,40,100,V100,5,843,72
app_89,104,instance_18580,1,10,800,40,150,V100,1,711,72
app_3,104,instance_18581,1,10,800,16,100,V100,2,13,72
app_89,104,instance_18591,1,10,800,40,150,V100,2,847,72
app_3,104,instance_18608,1,10,800,16,50,V100,3,590,72
app_114,104,instance_18618,1,10,800,40,100,V100,1,837,72
app_89,104,instance_18628,1,10,800,40,50,V100,2,126,72
app_89,104,instance_18639,1,10,800,40,100,V100,3,62,72
app_89,104,instance_18652,1,10,800,40,50,V100,4,897,72
app_89,104,instance_18658,1,10,800,40,100,V100,4,302,72
app_89,104,instance_18670,1,10,800,40,100,V100,1,189,72
app_89,105,instance_18671,1,10,800,40,150,V100,2,275,72
app_22,105,instance_18815,1,10,800,40,50,V100,2,852,72
app_20,105,instance_18855,1,10,800,40,200,V100,4,847,72
app_73,105,instance_13354,1,10,800,40,100,V100,4,884,72
app_37,105,instance_13363,1,10,800,40,200,V100,2,144,72
app_22,105,instance_13397,1,10,800,40,50,V100,1,445,72
app_91,105,instance_13470,1,10,1200,120,50,V100,1,1014,72
app_0,105,instance_13471,1,10,1200,120,100,V100,5,1010,72
app_86,105,instance_13525,1,10,800,40,100,V100,1,236,72
app_86,105,instance_13526,1,10,800,40,200,V100,3,210,72
app_86,106,instance_13534,1,10,800,40,200,V100,5,786,72
app_86,106,instance_13535,1,10,800,40,150,V100,3,90,72
app_86,106,instance_13543,1,10,800,40,100,V100,2,768,72
app_86,106,instance_13546,1,10,800,40,100,V100,3,874,72
app_86,106,instance_13547,1,10,800,40,50,V100,2,704,72
app_86,106,instance_13554,1,10,800,40,150,V100,2,724,72
app_86,106,instance_13571,1,10,800,40,100,V100,1,565,72
app_130,106,instance_13572,1,10,800,40,100,V100,5,834,72
app_130,106,instance_13573,1,10,800,40,50,V100,1,350,72
app_130,106,instance_13587,1,10,800,40,50,V100,3,127,72
app_130,107,instance_13588,1,10,800,40,150,V100,2,1017,72
app_130,107,instance_13589,1,10,800,40,150,V100,1,957,72
app_130,107,instance_13590,1,10,800,40,200,V100,3,332,72
app_130,107,instance_13591,1,10,800,40,150,V100,5,328,72
app_130,107,instance_13592,1,10,800,40,200,V100,4,218,72
app_130,107,instance_13593,1,10,800,40,200,V100,2,670,72
app_130,107,instance_13594,1,10,800,40,100,V100,1,877,72
app_130,107,instance_13595,1,10,800,40,100,V100,1,529,72
app_130,107,instance_13596,1,10,800,40,200,V100,2,855,72
app_130,107,instance_13597,1,10,800,40,150,V100,4,21,72
app_130,108,instance_13598,1,10,800,40,150,V100,5,234,72
app_130,108,instance_13599,1,10,800,40,50,V100,4,902,72
app_130,108,instance_13600,1,10,800,40,150,V100,5,500,72
app_130,108,instance_13601,1,10,800,40,100,V100,5,514,72
app_130,108,instance_13602,1,10,800,40,100,V100,5,517,72
app_130,108,instance_13603,1,10,800,40,200,V100,4,202,72
app_130,108,instance_13604,1,10,800,40,200,V100,4,149,72
app_130,108,instance_13605,1,10,800,40,200,V100,1,94,72
app_130,108,instance_13606,1,10,800,40,150,V100,2,949,72
app_130,108,instance_13607,1,10,800,40,150,V100,1,544,72
app_130,108,instance_13608,1,10,800,40,150,V100,3,32,72
app_130,109,instance_13612,1,10,800,40,150,V100,4,124,72
app_130,109,instance_13613,1,10,800,40,50,V100,3,470,72
app_130,109,instance_13614,1,10,800,40,150,V100,4,103,72
app_130,109,instance_13617,1,10,800,40,50,V100,5,726,72
app_130,109,instance_13618,1,10,800,40,50,V100,2,534,72
app_130,109,instance_13623,1,10,800,40,150,V100,1,507,72
app_130,109,instance_13624,1,10,800,40,50,V100,3,1024,72
app_130,109,instance_13625,1,10,800,40,50,V100,2,512,72
app_130,109,instance_13626,1,10,800,40,150,V100,3,257,72
app_130,109,instance_13628,1,10,800,40,50,V100,1,718,72
app_86,109,instance_13763,1,10,800,40,200,V100,3,732,72
app_93,110,instance_13780,1,10,800,40,200,V100,4,722,72
app_93,110,instance_13784,1,10,800,40,100,V100,1,987,72
app_93,110,instance_13785,1,10,800,40,200,V100,4,289,72
app_93,110,instance_13786,1,10,800,40,200,V100,3,427,72
app_93,110,instance_13788,1,10,800,40,50,V100,1,781,72
app_93,110,instance_13789,1,10,800,40,100,V100,4,1024,72
app_42,110,instance_13791,1,10,800,40,100,V100,2,467,72
app_11,110,instance_13792,1,10,800,40,100,V100,2,789,72
app_37,110,instance_13794,1,10,800,40,200,V100,1,652,72
app_14,110,instance_13795,1,10,800,16,150,V100,2,793,72
app_54,110,instance_13797,1,10,800,32,100,V100,3,325,72
app_86,111,instance_13814,1,10,800,40,200,V100,4,740,72
app_86,111,instance_13822,1,10,800,40,50,V100,3,687,72
app_86,111,instance_13826,1,10,800,40,50,V100,2,301,72
app_86,111,instance_13829,1,10,800,40,50,V100,3,840,72
app_42,111,instance_13831,1,10,800,40,150,V100,1,641,72
app_93,111,instance_13835,1,10,800,40,200,V100,4,581,72
app_93,111,instance_13836,1,10,800,40,50,V100,1,820,72
app_86,111,instance_13844,1,10,800,40,100,V100,5,552,72
app_93,111,instance_13847,1,10,800,40,50,V100,5,30,72
app_93,111,instance_13848,1,10,800,40,150,V100,5,877,72
app_86,111,instance_13852,1,10,800,40,100,V100,1,371,72
app_86,112,instance_13876,1,10,800,40,50,V100,5,1018,72
app_86,112,instance_13878,1,10,800,40,150,V100,4,413,72
app_86,112,instance_13880,1,10,800,40,100,V100,3,830,72
app_86,112,instance_13889,1,10,800,40,50,V100,5,277,72
app_13,112,instance_13939,1,10,800,40,150,V100,5,281,72
app_13,112,instance_13942,1,10,800,40,150,V100,2,464,72
app_13,112,instance_13943,1,10,800,40,150,V100,5,417,72
app_93,112,instance_13965,1,10,800,40,200,V100,2,488,72
app_86,112,instance_13969,1,10,800,40,50,V100,3,117,72
app_86,112,instance_13970,1,10,800,40,50,V100,4,739,72
app_13,112,instance_13973,1,10,800,40,150,V100,1,966,72
app_86,113,instance_13974,1,10,800,40,100,V100,3,305,72
app_86,113,instance_13977,1,10,800,40,150,V100,1,922,72
app_86,113,instance_14012,1,10,800,40,150,V100,3,254,72
app_86,113,instance_14017,1,10,800,40,50,V100,5,375,72
app_86,113,instance_14019,1,10,800,40,50,V100,5,323,72
app_86,113,instance_14021,1,10,800,40,200,V100,5,87,72
app_86,113,instance_14023,1,10,800,40,100,V100,3,479,72
app_86,113,instance_14039,1,10,800,40,50,V100,4,942,72
app_86,113,instance_14048,1,10,800,40,200,V100,1,566,72
app_86,113,instance_14049,1,10,800,40,100,V100,3,633,72
app_86,114,instance_14063,1,10,800,40,200,V100,4,699,72
app_86,114,instance_14064,1,10,800,40,150,V100,3,86,72
app_86,114,instance_14069,1,10,800,40,200,V100,2,697,72
app_86,114,instance_14071,1,10,800,40,50,V100,2,382,72
app_86,114,instance_14077,1,10,800,40,50,V100,2,272,72
app_86,114,instance_14079,1,10,800,40,150,V100,2,215,72
app_86,114,instance_14092,1,10,800,40,150,V100,3,606,72
app_86,114,instance_14093,1,10,800,40,100,V100,2,25,72
app_86,114,instance_14100,1,10,800,40,200,V100,1,13,72
app_86,114,instance_14111,1,10,800,40,100,V100,2,505,72
app_73,114,instance_14121,1,10,800,40,50,V100,1,197,72
app_86,114,instance_14124,1,10,800,40,150,V100,4,8,72
app_86,115,instance_14125,1,10,800,40,100,V100,3,1022,72
app_86,115,instance_14129,1,10,800,40,200,V100,5,589,72
app_86,115,instance_14130,1,10,800,40,100,V100,4,788,72
app_86,115,instance_14135,1,10,800,40,100,V100,4,390,72
app_86,115,instance_14136,1,10,800,40,150,V100,1,278,72
app_86,115,instance_14137,1,10,800,40,50,V100,2,174,72
app_86,115,instance_14141,1,10,800,40,150,V100,2,895,72
app_86,115,instance_14144,1,10,800,40,100,V100,3,516,72
app_86,115,instance_14145,1,10,800,40,150,V100,5,517,72
app_86,115,instance_14146,1,10,800,40,150,V100,3,260,72
app_86,115,instance_14147,1,10,800,40,200,V100,4,32,72
app_86,115,instance_14151,1,10,800,40,100,V100,5,239,72
app_86,116,instance_14157,1,10,800,40,150,V100,2,1001,72
app_86,116,instance_14159,1,10,800,40,100,V100,3,933,72
app_86,116,instance_14162,1,10,800,40,50,V100,5,365,72
app_86,116,instance_14165,1,10,800,40,100,V100,5,549,72
app_86,116,instance_14166,1,10,800,40,200,V100,1,859,72
app_86,116,instance_14168,1,10,800,40,200,V100,3,408,72
app_86,116,instance_14169,1,10,800,40,150,V100,4,305,72
app_86,116,instance_14171,1,10,800,40,200,V100,4,147,72
app_86,116,instance_14173,1,10,800,40,100,V100,1,657,72
app_86,116,instance_14175,1,10,800,40,100,V100,4,788,72
app_86,116,instance_14176,1,10,800,40,100,V100,5,605,72
app_86,116,instance_14181,1,10,800,40,50,V100,3,707,72
app_86,117,instance_14184,1,10,800,40,150,V100,2,387,72
app_86,117,instance_14186,1,10,800,40,150,V100,2,445,72
app_86,117,instance_14187,1,10,800,40,100,V100,5,229,72
app_86,117,instance_14188,1,10,800,40,100,V100,1,230,72
app_86,117,instance_14190,1,10,800,40,50,V100,3,917,72
app_86,117,instance_14197,1,10,800,40,50,V100,1,242,72
app_86,117,instance_14202,1,10,800,40,50,V100,2,459,72
app_86,117,instance_14203,1,10,800,40,100,V100,2,904,72
app_86,117,instance_14208,1,10,800,40,150,V100,1,850,72
app_86,117,instance_14209,1,10,800,40,50,V100,4,689,72
app_86,117,instance_14211,1,10,800,40,150,V100,2,111,72
app_86,117,instance_14212,1,10,800,40,200,V100,1,917,72
app_86,118,instance_14213,1,10,800,40,100,V100,4,750,72
app_86,118,instance_14215,1,10,800,40,200,V100,4,841,72
app_86,118,instance_14220,1,10,800,40,50,V100,2,280,72
app_86,118,instance_14223,1,10,800,40,150,V100,1,95,72
app_86,118,instance_14225,1,10,800,40,200,V100,5,281,72
app_86,118,instance_14226,1,10,800,40,100,V100,5,852,72
app_86,118,instance_14243,1,10,800,40,150,V100,2,868,72
app_0,118,instance_14245,1,10,1200,120,150,V100,2,1014,72
app_86,118,instance_14256,1,10,800,40,200,V100,1,13,72
app_86,118,instance_14257,1,10,800,40,150,V100,3,429,72
app_86,118,instance_14260,1,10,800,40,200,V100,4,411,72
app_86,119,instance_14261,1,10,800,40,150,V100,3,811,72
app_86,119,instance_14264,1,10,800,40,100,V100,2,434,72
app_86,119,instance_14266,1,10,800,40,150,V100,2,274,72
app_86,119,instance_14276,1,10,800,40,100,V100,2,858,72
app_86,119,instance_14277,1,10,800,40,50,V100,3,93,72
app_86,119,instance_14280,1,10,800,40,100,V100,2,748,72
app_86,119,instance_14284,1,10,800,40,150,V100,5,680,72
app_86,119,instance_14285,1,10,800,40,150,V100,5,183,72
app_86,119,instance_14312,1,10,800,40,50,V100,2,478,72
app_75,119,instance_14316,1,10,800,40,50,V100,1,468,72
app_86,119,instance_14318,1,10,800,40,100,V100,2,506,72
app_86,120,instance_14323,1,10,800,40,200,V100,3,32,72
app_86,120,instance_14330,1,10,800,40,200,V100,4,491,72
app_132,120,instance_14351,1,10,800,40,50,V100,5,630,72
app_132,120,instance_14352,1,10,800,40,100,V100,1,206,72
app_132,120,instance_14353,1,10,800,40,200,V100,1,656,72
app_132,120,instance_14354,1,10,800,40,100,V100,2,342,72
app_132,120,instance_14355,1,10,800,40,100,V100,1,148,72
app_132,120,instance_14356,1,10,800,40,100,V100,5,813,72
app_132,120,instance_14357,1,10,800,40,100,V100,1,581,72
app_132,120,instance_14358,1,10,800,40,150,V100,1,423,72
app_132,121,instance_14359,1,10,800,40,200,V100,4,38,72
app_132,121,instance_14360,1,10,800,40,200,V100,5,410,72
app_132,121,instance_14361,1,10,800,40,200,V100,2,758,72
app_132,121,instance_14362,1,10,800,40,200,V100,5,9,72
app_132,121,instance_14363,1,10,800,40,100,V100,4,719,72
app_132,121,instance_14364,1,10,800,40,200,V100,4,147,72
app_132,121,instance_14365,1,10,800,40,150,V100,2,937,72
app_132,121,instance_14366,1,10,800,40,50,V100,2,40,72
app_132,121,instance_14367,1,10,800,40,100,V100,1,913,72
app_132,122,instance_14368,1,10,800,40,100,V100,2,219,72
app_132,122,instance_14369,1,10,800,40,200,V100,4,776,72
app_132,122,instance_14370,1,10,800,40,100,V100,3,374,72
app_132,122,instance_14371,1,10,800,40,50,V100,2,877,72
app_132,122,instance_14372,1,10,800,40,100,V100,4,258,72
app_132,122,instance_14373,1,10,800,40,200,V100,1,793,72
app_132,122,instance_14374,1,10,800,40,200,V100,2,118,72
app_132,122,instance_14375,1,10,800,40,50,V100,3,408,72
app_132,122,instance_14376,1,10,800,40,100,V100,4,742,72
app_132,123,instance_14377,1,10,800,40,200,V100,5,526,72
app_132,123,instance_14378,1,10,800,40,100,V100,2,742,72
app_132,123,instance_14379,1,10,800,40,200,V100,4,474,72
app_132,123,instance_14380,1,10,800,40,50,V100,2,919,72
app_132,123,instance_14381,1,10,800,40,100,V100,1,496,72
app_132,123,instance_14382,1,10,800,40,50,V100,3,383,72
app_132,123,instance_14383,1,10,800,40,200,V100,1,620,72
app_132,123,instance_14384,1,10,800,40,100,V100,3,116,72
app_132,123,instance_14385,1,10,800,40,100,V100,1,280,72
app_132,124,instance_14386,1,10,800,40,200,V100,3,558,72
app_86,124,instance_14393,1,10,800,40,100,V100,2,52,72
app_86,124,instance_14400,1,10,800,40,50,V100,4,566,72
app_86,124,instance_14413,1,10,800,40,100,V100,4,450,72
app_132,124,instance_14414,1,10,800,40,100,V100,5,666,72
app_132,124,instance_14415,1,10,800,40,100,V100,2,161,72
app_132,124,instance_14416,1,10,800,40,200,V100,1,257,72
app_132,124,instance_14417,1,10,800,40,100,V100,1,591,72
app_132,124,instance_14418,1,10,800,40,150,V100,2,580,72
app_86,125,instance_14427,1,10,800,40,200,V100,3,298,72
app_86,125,instance_14430,1,10,800,40,100,V100,2,965,72
app_134,125,instance_14494,1,10,800,40,150,V100,2,947,72
app_0,125,instance_14496,1,10,1200,120,200,V100,3,321,72
app_0,125,instance_14497,1,10,1200,120,100,V100,4,274,72
app_134,125,instance_14498,1,10,800,40,200,V100,3,847,72
app_13,125,instance_14499,1,10,800,40,100,V100,4,750,72
app_86,125,instance_14500,1,10,800,40,150,V100,5,571,72
app_50,125,instance_14501,1,10,800,40,100,V100,4,350,72
app_93,126,instance_14502,1,10,800,40,100,V100,3,747,72
app_0,126,instance_14503,1,10,1200,120,150,V100,2,952,72
app_13,126,instance_14509,1,10,800,40,200,V100,5,82,72
app_13,126,instance_14518,1,10,800,40,150,V100,1,52,72
app_0,126,instance_14593,1,10,1200,120,150,V100,2,836,72
app_0,127,instance_14598,1,10,1200,120,50,V100,3,318,72
app_18,127,instance_14668,1,10,800,40,100,V100,3,493,72
app_68,127,instance_14669,1,10,800,40,50,V100,1,728,72
app_18,127,instance_14670,1,10,800,40,100,V100,5,528,72
app_28,127,instance_14671,1,10,800,40,100,V100,1,393,72
app_91,128,instance_14672,1,10,1200,120,150,V100,3,568,72
app_13,128,instance_14676,1,10,800,40,50,V100,5,221,72
app_91,128,instance_14687,1,10,1200,120,50,V100,4,267,72
app_23,128,instance_14728,1,10,800,40,50,V100,4,333,72
app_24,128,instance_14808,1,10,800,40,50,V100,5,1009,72
app_126,129,instance_14864,1,10,1600,80,50,V100,4,887,72
app_136,129,instance_14888,1,10,800,32,50,V100,1,170,72
app_136,129,instance_14889,1,10,800,32,50,V100,3,58,72
app_114,129,instance_14903,1,10,800,40,50,V100,1,448,72
app_136,129,instance_14908,1,10,800,32,100,V100,5,1015,72
app_73,130,instance_14950,1,10,800,40,100,V100,4,707,72
app_73,130,instance_14951,1,10,800,40,50,V100,1,274,72
app_0,130,instance_14989,1,10,1200,120,100,V100,2,654,72
app_39,130,instance_14995,1,10,800,40,50,V100,1,974,72
app_0,130,instance_15005,1,10,1200,120,200,V100,2,916,72
app_136,131,instance_15006,1,10,800,32,100,V100,3,62,72
app_0,131,instance_15025,1,10,1200,120,200,V100,5,88,72
app_18,131,instance_15036,1,10,800,40,50,V100,5,880,72
app_91,131,instance_15070,1,10,1200,120,50,V100,2,582,72
app_101,131,instance_15093,1,10,800,50,150,V100,4,313,72
app_101,132,instance_15110,1,10,800,50,200,V100,1,114,72
app_101,132,instance_15120,1,10,800,50,50,V100,2,352,72
app_18,132,instance_15331,1,10,800,40,200,V100,4,133,72
app_101,132,instance_15378,1,10,800,50,200,V100,5,730,72
app_18,133,instance_15380,1,10,800,40,150,V100,4,944,72
app_0,133,instance_15426,1,10,1200,120,200,V100,3,415,72
app_140,133,instance_15427,1,10,800,40,100,V100,3,732,72
app_140,133,instance_15428,1,10,800,40,100,V100,2,728,72
app_140,134,instance_15429,1,10,800,40,50,V100,3,810,72
app_140,134,instance_15430,1,10,800,40,50,V100,3,232,72
app_140,134,instance_15431,1,10,800,40,200,V100,1,851,72
app_140,135,instance_15432,1,10,800,40,100,V100,4,969,72
app_140,135,instance_15433,1,10,800,40,100,V100,4,52,72
app_140,135,instance_15434,1,10,800,40,100,V100,1,606,72
app_140,136,instance_15435,1,10,800,40,150,V100,4,382,72
app_140,136,instance_15436,1,10,800,40,200,V100,4,831,72
app_140,136,instance_15437,1,10,800,40,50,V100,2,164,72
app_140,137,instance_15438,1,10,800,40,50,V100,1,66,72
app_140,137,instance_15439,1,10,800,40,150,V100,5,111,72
app_140,137,instance_15440,1,10,800,40,150,V100,4,150,72
app_140,138,instance_15441,1,10,800,40,200,V100,3,311,72
app_140,138,instance_15442,1,10,800,40,100,V100,3,385,72
app_140,138,instance_15443,1,10,800,40,150,V100,5,523,72
app_140,139,instance_15444,1,10,800,40,100,V100,3,616,72
app_140,139,instance_15445,1,10,800,40,100,V100,2,576,72
app_140,140,instance_15446,1,10,800,40,50,V100,5,651,72
app_140,140,instance_15452,1,10,800,40,200,V100,3,173,72
app_140,141,instance_15453,1,10,800,40,100,V100,5,755,72
app_140,141,instance_15454,1,10,800,40,150,V100,5,609,72
app_140,142,instance_15455,1,10,800,40,150,V100,5,203,72
app_140,142,instance_15456,1,10,800,40,50,V100,3,611,72
app_140,143,instance_15457,1,10,800,40,100,V100,5,40,72
app_140,143,instance_15458,1,10,800,40,200,V100,3,300,72
app_73,144,instance_13354,1,10,800,40,100,V100,4,884,72
app_37,144,instance_13363,1,10,800,40,200,V100,2,144,72
app_22,145,instance_13397,1,10,800,40,50,V100,1,445,72
app_91,145,instance_13470,1,10,1200,120,50,V100,1,1014,72
app_0,146,instance_13471,1,10,1200,120,100,V100,5,1010,72
app_86,146,instance_13525,1,10,800,40,100,V100,1,236,72
app_86,147,instance_13526,1,10,800,40,200,V100,3,210,72
app_86,147,instance_13534,1,10,800,40,200,V100,5,786,72
app_86,148,instance_13535,1,10,800,40,150,V100,3,90,72
app_86,149,instance_13543,1,10,800,40,100,V100,2,768,72
app_86,150,instance_13546,1,10,800,40,100,V100,3,874,72
app_86,150,instance_13547,1,10,800,40,50,V100,2,704,72
app_86,151,instance_13554,1,10,800,40,150,V100,2,724,72
app_86,151,instance_13571,1,10,800,40,100,V100,1,565,72
app_130,152,instance_13572,1,10,800,40,100,V100,5,834,72
app_130,152,instance_13573,1,10,800,40,50,V100,1,350,72
app_130,153,instance_13587,1,10,800,40,50,V100,3,127,72
app_130,153,instance_13588,1,10,800,40,150,V100,2,1017,72
app_130,154,instance_13589,1,10,800,40,150,V100,1,957,72
app_130,154,instance_13590,1,10,800,40,200,V100,3,332,72
app_130,155,instance_13591,1,10,800,40,150,V100,5,328,72
app_130,155,instance_13592,1,10,800,40,200,V100,4,218,72
app_130,156,instance_13593,1,10,800,40,200,V100,2,670,72
app_130,156,instance_13594,1,10,800,40,100,V100,1,877,72
app_130,156,instance_13595,1,10,800,40,100,V100,1,529,72
app_130,157,instance_13596,1,10,800,40,200,V100,2,855,72
app_130,157,instance_13597,1,10,800,40,150,V100,4,21,72
app_130,157,instance_13598,1,10,800,40,150,V100,5,234,72
app_130,158,instance_13599,1,10,800,40,50,V100,4,902,72
app_130,158,instance_13600,1,10,800,40,150,V100,5,500,72
app_130,159,instance_13601,1,10,800,40,100,V100,5,514,72
app_130,159,instance_13602,1,10,800,40,100,V100,5,517,72
app_130,160,instance_13603,1,10,800,40,200,V100,4,202,72
app_130,160,instance_13604,1,10,800,40,200,V100,4,149,72
app_130,161,instance_13605,1,10,800,40,200,V100,1,94,72
app_130,161,instance_13606,1,10,800,40,150,V100,2,949,72
app_130,162,instance_13607,1,10,800,40,150,V100,1,544,72
app_130,162,instance_13608,1,10,800,40,150,V100,3,32,72
app_130,162,instance_13612,1,10,800,40,150,V100,4,124,72
app_130,163,instance_13613,1,10,800,40,50,V100,3,470,72
app_130,163,instance_13614,1,10,800,40,150,V100,4,103,72
app_130,163,instance_13617,1,10,800,40,50,V100,5,726,72
app_130,164,instance_13618,1,10,800,40,50,V100,2,534,72
app_130,164,instance_13623,1,10,800,40,150,V100,1,507,72
app_130,164,instance_13624,1,10,800,40,50,V100,3,1024,72
app_130,165,instance_13625,1,10,800,40,50,V100,2,512,72
app_130,165,instance_13626,1,10,800,40,150,V100,3,257,72
app_130,166,instance_13628,1,10,800,40,50,V100,1,718,72
app_86,166,instance_13763,1,10,800,40,200,V100,3,732,72
app_93,167,instance_13780,1,10,800,40,200,V100,4,722,72
app_93,167,instance_13784,1,10,800,40,100,V100,1,987,72
app_93,168,instance_13785,1,10,800,40,200,V100,4,289,72
app_93,168,instance_13786,1,10,800,40,200,V100,3,427,72
app_93,169,instance_13788,1,10,800,40,50,V100,1,781,72
app_93,169,instance_13789,1,10,800,40,100,V100,4,1024,72
app_42,170,instance_13791,1,10,800,40,100,V100,2,467,72
app_11,170,instance_13792,1,10,800,40,100,V100,2,789,72
app_37,171,instance_13794,1,10,800,40,200,V100,1,652,72
app_14,171,instance_13795,1,10,800,16,150,V100,2,793,72
app_54,172,instance_13797,1,10,800,32,100,V100,3,325,72
app_86,173,instance_13814,1,10,800,40,200,V100,4,740,72
app_86,174,instance_13822,1,10,800,40,50,V100,3,687,72
app_86,174,instance_13826,1,10,800,40,50,V100,2,301,72
app_86,175,instance_13829,1,10,800,40,50,V100,3,840,72
app_42,175,instance_13831,1,10,800,40,150,V100,1,641,72
app_93,176,instance_13835,1,10,800,40,200,V100,4,581,72
app_93,176,instance_13836,1,10,800,40,50,V100,1,820,72
app_86,177,instance_13844,1,10,800,40,100,V100,5,552,72
app_93,177,instance_13847,1,10,800,40,50,V100,5,30,72
app_93,178,instance_13848,1,10,800,40,150,V100,5,877,72
app_86,178,instance_13852,1,10,800,40,100,V100,1,371,72
app_86,179,instance_13876,1,10,800,40,50,V100,5,1018,72
app_86,179,instance_13878,1,10,800,40,150,V100,4,413,72
app_86,180,instance_13880,1,10,800,40,100,V100,3,830,72
app_86,180,instance_13889,1,10,800,40,50,V100,5,277,72
app_13,181,instance_13939,1,10,800,40,150,V100,5,281,72
app_13,181,instance_13942,1,10,800,40,150,V100,2,464,72
app_13,182,instance_13943,1,10,800,40,150,V100,5,417,72
app_93,182,instance_13965,1,10,800,40,200,V100,2,488,72
app_86,183,instance_13969,1,10,800,40,50,V100,3,117,72
app_86,183,instance_13970,1,10,800,40,50,V100,4,739,72
app_13,184,instance_13973,1,10,800,40,150,V100,1,966,72
app_86,184,instance_13974,1,10,800,40,100,V100,3,305,72
app_86,185,instance_13977,1,10,800,40,150,V100,1,922,72
app_86,185,instance_14012,1,10,800,40,150,V100,3,254,72
app_86,186,instance_14017,1,10,800,40,50,V100,5,375,72
app_86,186,instance_14019,1,10,800,40,50,V100,5,323,72
app_86,186,instance_14021,1,10,800,40,200,V100,5,87,72
app_86,187,instance_14023,1,10,800,40,100,V100,3,479,72
app_86,187,instance_14039,1,10,800,40,50,V100,4,942,72
app_86,187,instance_14048,1,10,800,40,200,V100,1,566,72
app_86,188,instance_14049,1,10,800,40,100,V100,3,633,72
app_86,188,instance_14063,1,10,800,40,200,V100,4,699,72
app_86,189,instance_14064,1,10,800,40,150,V100,3,86,72
app_86,189,instance_14069,1,10,800,40,200,V100,2,697,72
app_86,190,instance_14071,1,10,800,40,50,V100,2,382,72
app_86,190,instance_14077,1,10,800,40,50,V100,2,272,72
app_86,191,instance_14079,1,10,800,40,150,V100,2,215,72
app_86,191,instance_14092,1,10,800,40,150,V100,3,606,72
app_86,192,instance_14093,1,10,800,40,100,V100,2,25,72
app_86,192,instance_14100,1,10,800,40,200,V100,1,13,72
app_86,192,instance_14111,1,10,800,40,100,V100,2,505,72
app_73,193,instance_14121,1,10,800,40,50,V100,1,197,72
app_86,193,instance_14124,1,10,800,40,150,V100,4,8,72
app_86,193,instance_14125,1,10,800,40,100,V100,3,1022,72
app_86,194,instance_14129,1,10,800,40,200,V100,5,589,72
app_86,194,instance_14130,1,10,800,40,100,V100,4,788,72
app_86,194,instance_14135,1,10,800,40,100,V100,4,390,72
app_86,195,instance_14136,1,10,800,40,150,V100,1,278,72
app_86,195,instance_14137,1,10,800,40,50,V100,2,174,72
app_86,195,instance_14141,1,10,800,40,150,V100,2,895,72
app_86,196,instance_14144,1,10,800,40,100,V100,3,516,72
app_86,196,instance_14145,1,10,800,40,150,V100,5,517,72
